t, k1_1, k1_2, k1_3, k1_4, k1_5, k1_6, k1_7, k1_8, k1_9, k1_10, k1_11, k1_12, k2_1, k2_2, k2_3, k2_4, k2_5, k2_6, k2_7, k2_8, k2_9, k2_10, k2_11, k2_12, k3_1, k3_2, k3_3, k3_4, k3_5, k3_6, k3_7, k3_8, k3_9, k3_10, k3_11, k3_12
0.41,-0.011688,-0.014309,-0.038986,0.17987,0.74626,-0.27682,-0.011783,-0.017882,-0.028711,0.019414,0.015552,-0.026538,-0.011688,0.014309,-0.038986,-0.17987,0.74626,0.27682,-0.011783,0.017882,-0.028711,-0.019414,0.015552,0.026538,-0.0058616,-1.21e-09,-0.00025304,1.1738e-08,0.014626,-3.5572e-08,-0.004525,-4.3981e-09,-0.00059291,1.0498e-09,0.00032756,-2.6501e-09
0.42,-0.011807,-0.014717,-0.039335,0.1807,0.74975,-0.28268,-0.012184,-0.018128,-0.028831,0.019532,0.015582,-0.027414,-0.011807,0.014718,-0.039334,-0.1807,0.74975,0.28269,-0.012184,0.018128,-0.028831,-0.019532,0.015582,0.027414,-0.0058452,-1.2119e-09,-0.00028722,1.2196e-08,0.015434,-3.5436e-08,-0.0045103,-4.4635e-09,-0.00062976,1.0882e-09,0.00033795,-2.7779e-09
0.43,-0.011911,-0.015149,-0.039684,0.18158,0.75322,-0.2889,-0.012583,-0.018383,-0.028948,0.019658,0.015611,-0.028305,-0.011911,0.015149,-0.039684,-0.18158,0.75322,0.2889,-0.012583,0.018383,-0.028948,-0.019658,0.015611,0.028305,-0.0058289,-1.1721e-09,-0.0003226,1.2194e-08,0.016245,-3.4504e-08,-0.0044963,-4.4773e-09,-0.00066608,1.0823e-09,0.0003482,-2.8317e-09
0.44,-0.012,-0.015603,-0.040036,0.1825,0.75669,-0.29544,-0.012981,-0.018647,-0.029063,0.019794,0.015638,-0.029208,-0.012,0.015603,-0.040036,-0.1825,0.75669,0.29545,-0.012981,0.018647,-0.029063,-0.019794,0.015638,0.029208,-0.0058127,-1.0744e-09,-0.00035916,1.1572e-08,0.01706,-3.2484e-08,-0.004483,-4.4225e-09,-0.0007019,1.0144e-09,0.00035834,-2.7838e-09
0.45,-0.012076,-0.016082,-0.040394,0.18349,0.76024,-0.30233,-0.013377,-0.018921,-0.029178,0.019941,0.015666,-0.030123,-0.012075,0.016082,-0.040394,-0.18349,0.76023,0.30234,-0.013377,0.018921,-0.029178,-0.019941,0.015666,0.030123,-0.0057966,-9.5718e-10,-0.00039687,1.081e-08,0.017877,-3.0127e-08,-0.0044704,-4.3482e-09,-0.00073724,9.3351e-10,0.00036835,-2.7024e-09
0.46,-0.012138,-0.016583,-0.040757,0.18455,0.76382,-0.30954,-0.013772,-0.019204,-0.029293,0.020099,0.015693,-0.031048,-0.012138,0.016583,-0.040757,-0.18455,0.76382,0.30954,-0.013772,0.019205,-0.029293,-0.020099,0.015693,0.031048,-0.0057807,-8.8453e-10,-0.00043565,1.0591e-08,0.018696,-2.8633e-08,-0.0044586,-4.3348e-09,-0.00077208,9.0615e-10,0.00037822,-2.6974e-09
0.47,-0.012186,-0.017105,-0.041121,0.18566,0.7674,-0.31703,-0.014165,-0.019496,-0.029405,0.020265,0.015718,-0.031981,-0.012185,0.017105,-0.041121,-0.18566,0.76739,0.31703,-0.014165,0.019496,-0.029405,-0.020265,0.015718,0.031981,-0.0057648,-8.3653e-10,-0.0004755,1.066e-08,0.019515,-2.7617e-08,-0.0044474,-4.3587e-09,-0.00080646,9.0402e-10,0.00038795,-2.7319e-09
0.48,-0.012219,-0.01765,-0.041487,0.18683,0.77096,-0.32481,-0.014555,-0.019795,-0.029515,0.020442,0.015743,-0.032923,-0.012219,0.01765,-0.041487,-0.18683,0.77096,0.32481,-0.014555,0.019795,-0.029515,-0.020442,0.015743,0.032923,-0.005749,-8.3159e-10,-0.00051641,1.1191e-08,0.020336,-2.7406e-08,-0.0044371,-4.4391e-09,-0.0008404,9.4599e-10,0.00039754,-2.8412e-09
0.49,-0.012238,-0.018216,-0.041855,0.18807,0.77452,-0.33285,-0.014943,-0.020102,-0.029622,0.020628,0.015766,-0.033874,-0.012238,0.018216,-0.041855,-0.18807,0.77452,0.33286,-0.014943,0.020102,-0.029622,-0.020628,0.015766,0.033874,-0.0057334,-8.7385e-10,-0.00055836,1.2189e-08,0.021157,-2.8061e-08,-0.0044275,-4.581e-09,-0.00087394,1.0324e-09,0.00040699,-3.0327e-09
0.5,-0.012243,-0.018804,-0.042224,0.18936,0.77806,-0.34115,-0.015328,-0.020415,-0.029727,0.020823,0.015787,-0.034834,-0.012243,0.018804,-0.042224,-0.18936,0.77805,0.34116,-0.015328,0.020415,-0.029727,-0.020823,0.015787,0.034834,-0.0057178,-9.6705e-10,-0.00060135,1.3657e-08,0.021979,-2.9631e-08,-0.0044186,-4.788e-09,-0.0009071,1.1635e-09,0.00041631,-3.3126e-09
